140	84	129	30827.80341	16458.58331	1
141	57	126	30617.80341	15619.11156	1
142	18	126	30617.80341	15190.08407	1
143	79	78	28714.29931	16536.94953	1
144	78	65	28714.25476	16405.38913	1
145	244	243	27483.60568	17130.79109	2
146	244	231	27145.15473	17008.14214	2
147	231	226	27142.98982	16935.75214	2
148	243	242	27958.96668	17127.66681	2
149	226	225	27483.60568	16826.226	2
150	226	220	27144.65564	16723.61172	2
151	220	219	27143.88187	16651.22172	2
152	219	218	27483.60568	16532.03087	2
153	218	242	27958.96668	16527.94811	2
154	225	242	27958.96668	16828.75152	2
155	242	241	28517.54354	17010.46924	2
156	241	238	28993.61128	17080.969	2
157	239	224	29285.4841	16846.12287	2
158	238	224	29114.44224	16846.12287	2
159	241	224	28993.61128	16806.41808	2
160	231	232	27483.60568	16968.15126	2
161	220	221	27483.60568	16688.96401	2
162	199	178	27570.61535	15985.9264	2
163	175	178	27464.69464	15935.17332	2
164	174	178	27463.49048	15846.72547	2
165	178	177	27677.56528	15898.96312	2
166	203	177	27724.3044	15985.9264	2
167	178	166	27643.09728	15795.47344	2
168	165	166	27581.62322	15752.73482	2
169	164	165	27463.49048	15764.76147	2
170	166	152	27635.46656	15646.40713	2
171	164	158	27336.87015	15727.31127	2
172	164	157	27385.23371	15727.31127	2
173	164	156	27431.87398	15727.31127	2
174	186	228	27335.72328	15563.36543	2
175	154	228	27382.72231	15563.36543	2
176	153	228	27439.40818	15563.36543	2
177	228	152	27463.49048	15526.56354	2
178	185	168	27677.56528	15192.63784	2
179	184	168	27677.56528	14976.48017	2
180	168	139	27793.09723	14946.13926	2
181	253	139	27677.56528	14817.09859	2
182	139	252	27753.94314	14736.19517	2
183	139	137	27887.82941	14850.15116	2
184	253	252	27677.56528	14492.68091	2
185	137	251	27928.7098	14736.19517	2
186	138	183	28133.55205	14736.17031	2
187	137	138	28087.51373	14838.78976	2
188	137	168	27999.10874	14945.98518	2
189	168	142	28087.51373	14985.50454	2
190	168	149	28087.51373	15201.15709	2
191	177	168	27892.62652	15796.47447	2
192	177	176	28087.43146	15900.84456	2
193	202	177	27921.54739	15985.9264	2
194	201	176	28132.67152	15985.9264	2
195	200	176	28336.93239	15985.9264	2
196	176	179	28517.54354	15889.15872	2
197	172	159	28123.6308	15736.29226	2
198	171	159	28181.12259	15736.29226	2
199	170	159	28230.01748	15736.29226	2
200	169	159	28281.33026	15736.29226	2
201	168	159	28087.51373	15618.50044	2
202	173	229	28517.83408	15618.26799	2
203	148	147	28517.83408	15381.93911	2
204	145	147	28517.83408	15197.73765	2
205	136	182	28555.51342	14736.19517	2
206	138	136	28517.83408	14847.21836	2
207	141	147	28517.83408	14982.34626	2
208	147	136	28664.12896	14941.04836	2
209	136	134	28922.43755	14839.92874	2
210	147	229	28689.82148	15452.02397	2
211	227	229	28889.21147	15452.02397	2
212	163	155	28989.78893	15703.51086	2
213	161	155	29300.77947	15703.51086	2
214	162	155	29155.00265	15703.51086	2
215	134	133	29185.43164	14736.19517	2
216	134	135	29362.92536	14863.67653	2
217	179	229	28726.55415	15770.64675	2
218	198	179	28731.49241	15996.17031	2
219	198	197	28922.43755	16211.4166	2
220	179	188	28922.43755	15882.86308	2
221	213	197	29149.28849	16405.38913	2
222	197	196	29362.92536	16208.34601	2
223	188	189	29362.92536	15858.29833	2
224	197	188	29137.00037	15996.17031	2
225	196	189	29582.4447	15996.17031	2
226	189	160	29582.0937	15770.64675	2
227	160	144	29622.90766	15263.04091	2
228	144	135	29579.68539	14941.04836	2
229	135	133	29575.81142	14736.17031	2
230	181	133	28937.68146	14562.49624	2
231	180	133	28937.68146	14491.1676	2
232	213	196	29602.53057	16405.38913	2
233	196	193	29767.55951	16128.69947	2
234	224	222	29076.04948	16755.97305	2
235	241	222	28993.61128	16705.16347	2
236	224	222	29231.9353	16755.97305	2
237	241	212	28758.07954	16636.25207	2
238	242	212	28517.54354	16589.11948	2
239	239	230	29357.70954	16932.36146	2
240	235	230	29389.91302	16984.70689	2
241	234	230	29441.89015	16984.70689	2
242	233	230	29489.97782	16984.70689	2
243	230	236	29518.26364	16878.98723	2
244	240	236	29606.59195	17045.67566	2
245	237	214	29992.02621	16636.25207	2
246	213	214	29768.81425	16523.78124	2
247	214	215	30187.55951	16527.85291	2
248	214	209	29845.59083	16417.0902	2
249	215	208	30233.51127	16417.0902	2
250	189	192	29767.55951	15830.01032	2
251	160	167	29767.55951	15619.55361	2
252	160	150	29767.55951	15400.72926	2
253	144	146	29762.43755	15189.39649	2
254	144	140	29762.43755	14973.76854	2
255	258	144	29407.08485	15263.04091	2
256	135	254	29767.55951	14836.6287	2
257	133	245	29767.55951	14488.88859	2
258	133	246	29767.55951	14563.05071	2
259	254	247	30148.26119	14736.17031	2
260	254	248	30368.96374	14736.17031	2
261	254	249	30572.0417	14736.17031	2
262	143	254	30578.49739	14946.17031	2
263	254	255	30617.80341	14849.73864	2
264	259	255	30724.95476	14946.17031	2
265	255	250	30782.13732	14736.17031	2
266	259	256	30827.80341	15112.88023	2
267	259	257	30827.80341	15199.3813	2
268	259	260	30827.80341	15616.79262	2
269	194	259	30723.88289	15996.17031	2
270	194	261	30827.80341	16043.70105	2
271	193	194	30617.80341	16108.02377	2
272	210	194	30731.06948	16216.23639	2
273	195	193	30582.4514	16216.23639	2
274	207	195	30438.38259	16358.54836	2
275	206	195	30491.96073	16358.54836	2
276	205	195	30541.96702	16358.54836	2
277	204	195	30591.26168	16358.54836	2
278	215	216	30407.11473	16525.47558	2
279	264	215	30233.11404	16636.41421	2
280	223	216	30508.43264	16636.41421	2
281	216	217	30607.55951	16529.222	2
282	265	223	30507.43736	16836.17031	2
283	263	217	30787.03877	16636.41421	2
284	217	210	30720.71286	16417.0902	2
285	217	262	30827.80341	16458.58331	2
286	190	259	30617.80341	15619.11156	2
287	151	259	30617.80341	15190.08407	2
288	212	211	28714.29931	16536.94953	2
289	211	198	28714.25476	16405.38913	2
290	377	376	27483.60568	17130.79109	3
291	377	364	27145.15473	17008.14214	3
292	364	359	27142.98982	16935.75214	3
293	376	375	27958.96668	17127.66681	3
294	359	358	27483.60568	16826.226	3
295	359	353	27144.65564	16723.61172	3
296	353	352	27143.88187	16651.22172	3
297	352	351	27483.60568	16532.03087	3
298	351	375	27958.96668	16527.94811	3
299	358	375	27958.96668	16828.75152	3
300	375	374	28517.54354	17010.46924	3
301	374	371	28993.61128	17080.969	3
302	372	357	29285.4841	16846.12287	3
303	371	357	29114.44224	16846.12287	3
304	374	357	28993.61128	16806.41808	3
305	364	365	27483.60568	16968.15126	3
306	353	354	27483.60568	16688.96401	3
307	332	311	27570.61535	15985.9264	3
308	308	311	27464.69464	15935.17332	3
309	307	311	27463.49048	15846.72547	3
310	311	310	27677.56528	15898.96312	3
311	336	310	27724.3044	15985.9264	3
312	311	299	27643.09728	15795.47344	3
313	298	299	27581.62322	15752.73482	3
314	297	298	27463.49048	15764.76147	3
315	299	285	27635.46656	15646.40713	3
316	297	291	27336.87015	15727.31127	3
317	297	290	27385.23371	15727.31127	3
318	297	289	27431.87398	15727.31127	3
319	319	361	27335.72328	15563.36543	3
320	287	361	27382.72231	15563.36543	3
321	286	361	27439.40818	15563.36543	3
322	361	285	27463.49048	15526.56354	3
323	318	301	27677.56528	15192.63784	3
324	317	301	27677.56528	14976.48017	3
325	301	272	27793.09723	14946.13926	3
326	386	272	27677.56528	14817.09859	3
327	272	385	27753.94314	14736.19517	3
328	272	270	27887.82941	14850.15116	3
329	386	385	27677.56528	14492.68091	3
330	270	384	27928.7098	14736.19517	3
331	271	316	28133.55205	14736.17031	3
332	270	271	28087.51373	14838.78976	3
333	270	301	27999.10874	14945.98518	3
334	301	275	28087.51373	14985.50454	3
335	301	282	28087.51373	15201.15709	3
336	310	301	27892.62652	15796.47447	3
337	310	309	28087.43146	15900.84456	3
338	335	310	27921.54739	15985.9264	3
339	334	309	28132.67152	15985.9264	3
340	333	309	28336.93239	15985.9264	3
341	309	312	28517.54354	15889.15872	3
342	305	292	28123.6308	15736.29226	3
343	304	292	28181.12259	15736.29226	3
344	303	292	28230.01748	15736.29226	3
345	302	292	28281.33026	15736.29226	3
346	301	292	28087.51373	15618.50044	3
347	306	362	28517.83408	15618.26799	3
348	281	280	28517.83408	15381.93911	3
349	278	280	28517.83408	15197.73765	3
350	269	315	28555.51342	14736.19517	3
351	271	269	28517.83408	14847.21836	3
352	274	280	28517.83408	14982.34626	3
353	280	269	28664.12896	14941.04836	3
354	269	267	28922.43755	14839.92874	3
355	280	362	28689.82148	15452.02397	3
356	360	362	28889.21147	15452.02397	3
357	296	288	28989.78893	15703.51086	3
358	294	288	29300.77947	15703.51086	3
359	295	288	29155.00265	15703.51086	3
360	267	266	29185.43164	14736.19517	3
361	267	268	29362.92536	14863.67653	3
362	312	362	28726.55415	15770.64675	3
363	331	312	28731.49241	15996.17031	3
364	331	330	28922.43755	16211.4166	3
365	312	321	28922.43755	15882.86308	3
366	346	330	29149.28849	16405.38913	3
367	330	329	29362.92536	16208.34601	3
368	321	322	29362.92536	15858.29833	3
369	330	321	29137.00037	15996.17031	3
370	329	322	29582.4447	15996.17031	3
371	322	293	29582.0937	15770.64675	3
372	293	277	29622.90766	15263.04091	3
373	277	268	29579.68539	14941.04836	3
374	268	266	29575.81142	14736.17031	3
375	314	266	28937.68146	14562.49624	3
376	313	266	28937.68146	14491.1676	3
377	346	329	29602.53057	16405.38913	3
378	329	326	29767.55951	16128.69947	3
379	357	355	29076.04948	16755.97305	3
380	374	355	28993.61128	16705.16347	3
381	357	355	29231.9353	16755.97305	3
382	374	345	28758.07954	16636.25207	3
383	375	345	28517.54354	16589.11948	3
384	372	363	29357.70954	16932.36146	3
385	368	363	29389.91302	16984.70689	3
386	367	363	29441.89015	16984.70689	3
387	366	363	29489.97782	16984.70689	3
388	363	369	29518.26364	16878.98723	3
389	373	369	29606.59195	17045.67566	3
390	370	347	29992.02621	16636.25207	3
391	346	347	29768.81425	16523.78124	3
392	347	348	30187.55951	16527.85291	3
393	347	342	29845.59083	16417.0902	3
394	348	341	30233.51127	16417.0902	3
395	322	325	29767.55951	15830.01032	3
396	293	300	29767.55951	15619.55361	3
