0	0	592.3903358	16272.1217	6592.115204	19774.94397	1
1	0	1201.634951	19774.94397	6592.115204	23774.93334	1
2	0	1897.227144	23774.93334	6592.115204	27774.79295	1
3	0	592.7278597	34775.80535	6592.115204	40275.26909	1
4	0	6592.115204	16272.1217	7385.016815	18275.02034	1
5	0	6592.115204	19774.94397	8592.894447	21775.8982	1
6	0	6592.115204	21775.8982	8592.894447	25774.98378	1
7	0	6592.115204	18275.02034	8592.894447	19774.94397	1
8	0	7385.016815	16272.1217	8592.894447	18275.02034	1
9	0	6592.115204	36774.38743	10593.34333	40275.26909	1
10	0	6592.115204	25774.98378	10621.59237	29775.02034	1
11	0	6592.115204	29775.02034	10621.59237	32264.51665	1
12	0	6592.115204	32264.51665	10621.59237	34775.80535	1
13	0	6592.115204	34775.80535	10621.59237	36774.38743	1
14	0	8592.894447	16272.1217	11391.17031	17831.93562	1
15	1	10593.34333	29775.02034	12600.28305	37777.51534	1
16	0	11092.89445	21775.8982	12600.28305	23274.81593	1
17	0	8592.894447	21775.8982	11092.89445	23274.81593	1
18	0	8592.894447	23274.81593	12600.28305	25774.98378	1
19	0	10621.59237	25774.98378	12600.28305	27775.02034	1
20	0	10621.59237	27775.02034	12600.28305	29775.02034	1
21	0	592.7278597	40275.26909	12603.22955	46275.97822	1
22	0	12600.28305	34771.7122	14099.44239	36275.02034	1
23	0	12603.22955	44023.53535	16590.36868	46275.97822	1
24	0	14554.41518	41772.62351	16590.36868	44014.7917	1
25	0	12603.22955	41772.62351	14554.41518	44023.53535	1
26	0	14099.44239	34771.7122	16592.89445	37777.51534	1
27	0	12600.28305	36275.02034	14099.44239	37777.51534	1
28	0	12600.28305	31775.02034	16592.89445	34771.7122	1
29	0	12592.89445	17827.96415	16592.89445	19773.48538	1
30	0	8592.894447	17831.93562	12592.89445	19774.94397	1
31	0	15391.17031	16272.1217	16597.72551	17827.96415	1
32	0	12592.89445	16272.1217	15391.17031	17831.93562	1
33	0	11391.17031	16272.1217	12597.72551	17831.93562	1
34	0	8592.894447	19772.02679	16592.89445	21775.8982	1
35	0	16596.45697	34771.7122	17792.89445	36251.78935	1
36	0	16592.89445	24260.0179	17794.61859	25774.98378	1
37	0	12600.28305	21775.8982	16592.89445	25774.98378	1
38	0	12603.22955	40275.26909	18594.03626	41772.62351	1
