1	0	592.3903358	16272.1217	0	6592.115204	19774.94397	10
1	1	1201.634951	19774.94397	0	6592.115204	23774.93334	10
1	2	1897.227144	23774.93334	0	6592.115204	27774.79295	10
1	3	592.7278597	34775.80535	0	6592.115204	40275.26909	10
1	4	6592.115204	16272.1217	0	7385.016815	18275.02034	10
1	5	6592.115204	19774.94397	0	8592.894447	21775.8982	10
1	6	6592.115204	21775.8982	0	8592.894447	25774.98378	10
1	7	6592.115204	18275.02034	0	8592.894447	19774.94397	10
1	8	7385.016815	16272.1217	0	8592.894447	18275.02034	10
1	9	6592.115204	36774.38743	0	10593.34333	40275.26909	10
1	10	6592.115204	25774.98378	0	10621.59237	29775.02034	10
1	11	6592.115204	29775.02034	0	10621.59237	32264.51665	10
1	12	6592.115204	32264.51665	0	10621.59237	34775.80535	10
1	13	6592.115204	34775.80535	0	10621.59237	36774.38743	10
1	14	8592.894447	16272.1217	0	11391.17031	17831.93562	10
1	15	10593.34333	29775.02034	0	12600.28305	37777.51534	10
1	16	11092.89445	21775.8982	0	12600.28305	23274.81593	10
1	17	8592.894447	21775.8982	0	11092.89445	23274.81593	10
1	18	8592.894447	23274.81593	0	12600.28305	25774.98378	10
1	19	10621.59237	25774.98378	0	12600.28305	27775.02034	10
1	20	10621.59237	27775.02034	0	12600.28305	29775.02034	10
1	21	592.7278597	40275.26909	0	12603.22955	46275.97822	10
1	22	12600.28305	34771.7122	0	14099.44239	36275.02034	10
1	23	12603.22955	44023.53535	0	16590.36868	46275.97822	10
1	24	14554.41518	41772.62351	0	16590.36868	44014.7917	10
1	25	12603.22955	41772.62351	0	14554.41518	44023.53535	10
1	26	14099.44239	34771.7122	0	16592.89445	37777.51534	10
1	27	12600.28305	36275.02034	0	14099.44239	37777.51534	10
1	28	12600.28305	31775.02034	0	16592.89445	34771.7122	10
1	29	12592.89445	17827.96415	0	16592.89445	19773.48538	10
1	30	8592.894447	17831.93562	0	12592.89445	19774.94397	10
1	31	15391.17031	16272.1217	0	16597.72551	17827.96415	10
1	32	12592.89445	16272.1217	0	15391.17031	17831.93562	10
1	33	11391.17031	16272.1217	0	12597.72551	17831.93562	10
1	34	8592.894447	19772.02679	0	16592.89445	21775.8982	10
1	35	16596.45697	34771.7122	0	17792.89445	36251.78935	10
1	36	16592.89445	24260.0179	0	17794.61859	25774.98378	10
1	37	12600.28305	21775.8982	0	16592.89445	25774.98378	10
1	38	12603.22955	40275.26909	0	18594.03626	41772.62351	10
1	39	16590.36868	41772.62351	0	18594.03626	44012.24713	10
1	40	16592.89445	31775.02034	0	19093.77164	33248.23844	10
1	41	16592.89445	36252.03675	0	19093.77164	37777.51534	10
1	42	17792.89445	33248.23844	0	19093.77164	34771.7122	10
1	43	16592.89445	33248.23844	0	17792.89445	34771.7122	10
1	44	17792.89445	34771.7122	0	19093.77164	36251.78935	10
1	45	16590.36868	44013.46242	0	20593.68397	46274.43223	10
1	46	12600.28305	37777.51534	0	20594.14445	40275.26909	10
1	47	10593.34333	37777.51534	0	12600.28305	40275.26909	10
