0	1	289.3768146	143.0601927	297.6755951	147.3617031	1
1	1	289.2243755	147.3619517	293.6292536	149.4104836	1
2	1	293.6292536	147.3617031	297.6755951	149.4104836	1
3	1	285.1793146	147.3619517	289.2243755	149.4104836	1
4	1	278.8782941	147.3619517	280.8751373	149.4598518	1
5	1	280.8751373	147.3617031	285.1783408	149.4598518	1
6	0	276.7756528	147.3619517	278.8782941	149.4613926	1
7	0	297.6755951	149.4617031	299.7799661	151.5617031	1
8	0	283.0781889	149.4598518	285.1783408	151.5617031	1
9	0	280.8751373	149.4598518	283.0781889	151.5617031	1
10	0	304.0780341	149.4617031	306.1780341	151.5643297	1
11	1	293.6292536	149.4104836	297.6243755	152.6304091	1
12	0	283.0781889	151.5617031	285.1783408	153.4955387	1
13	0	297.6755951	151.5617031	299.7799661	153.6617031	1
14	1	285.2295249	149.4104836	288.3938724	154.5202397	1
15	0	283.0781889	153.4955387	285.1783408	155.7611005	1
16	0	280.8751373	151.5617031	283.0781889	155.7611005	1
17	0	297.6755951	153.6617031	299.7799661	155.7617031	1
18	0	304.0780341	151.5643297	306.1780341	155.7643297	1
19	0	274.6349048	154.9645832	276.7756528	156.4640713	1
20	0	274.1220641	155.6336543	274.6349048	156.4640713	1
21	0	273.609869	155.6336543	274.1220641	156.4640713	1
22	0	289.2243755	149.4104836	293.6292536	157.0200065	1
23	0	274.1220641	156.4640713	274.6349048	157.2731127	1
24	0	273.609869	156.4640713	274.1220641	157.2731127	1
25	0	273.1232836	156.4640713	273.609869	157.2731127	1
26	0	280.8751373	155.7611005	283.0781889	157.3629226	1
27	1	294.4600281	152.6304091	297.6755951	157.6818067	1
28	3	292.2347676	157.0351086	293.6292536	157.7064675	1
29	0	290.6191329	157.0351086	292.2347676	157.7064675	1
30	3	289.2243755	157.0351086	290.6191329	157.7064675	1
31	0	273.1232836	157.2731127	274.6349048	157.9547344	1
32	0	274.6349048	156.4640713	275.8162322	157.9547344	1
33	0	275.8162322	156.4640713	276.7756528	157.9547344	1
34	0	297.6755951	155.7617031	299.7799661	157.9641421	1
35	1	276.7756528	149.4613926	280.8751373	157.9647447	1
36	3	282.5542536	157.3629226	283.0781889	157.9647447	1
37	3	282.0542536	157.3629226	282.5542536	157.9647447	1
38	3	281.5542536	157.3629226	282.0542536	157.9647447	1
39	3	280.8751373	157.3629226	281.5542536	157.9647447	1
40	0	283.0781889	155.7611005	285.1783408	157.9647447	1
41	3	273.4743755	157.9547344	274.6349048	158.9117031	1
42	3	273.4743755	158.9117031	274.6469464	159.8581	1
43	1	280.8743146	157.9647447	285.1754354	159.859264	1
44	1	276.7756528	157.9647447	280.8743146	159.859264	1
45	1	274.6349048	157.9547344	276.7756528	159.859264	1
46	1	285.1754354	157.7064675	289.2243755	159.9617031	1
47	0	287.2780341	143.0601927	289.3768146	145.2617031	1
48	0	287.2780341	145.2617031	289.3768146	147.3619517	1
49	0	285.1793146	143.059264	287.2780341	147.3619517	1
50	0	280.9793146	143.059264	285.1793146	147.3619517	1
51	0	272.580044	149.4613926	276.7756528	151.5642016	1
52	0	272.580044	151.5642016	276.7756528	154.9645832	1
53	0	273.1232836	155.6336543	273.609869	156.4640713	1
54	0	272.580044	157.9547344	273.4743755	159.8581	1
55	1	289.2243755	157.7064675	293.6292536	159.9617031	1
56	1	293.6292536	157.7064675	297.6755951	159.9617031	1
57	0	304.0780341	155.7643297	306.1780341	159.9617031	1
58	0	299.7799661	149.4617031	304.0780341	159.9617031	1
59	0	297.6755951	157.9641421	299.7799661	159.9617031	1
60	1	297.6755951	159.9617031	306.1780341	162.1623639	1
61	1	306.1780341	159.9617031	308.2780341	162.1623639	1
62	0	304.0711473	162.1623639	306.1780341	163.5854836	1
63	1	293.6292536	159.9617031	297.6755951	164.0538913	1
64	1	289.2243755	159.9617031	293.6292536	164.0538913	1
65	1	285.1754354	159.9617031	289.2243755	164.0538913	1
66	2	272.580044	159.859264	276.6743146	164.0538913	1
67	0	283.0780341	159.859264	285.1754354	164.0538913	1
68	0	280.8743146	159.859264	283.0780341	164.0538913	1
69	0	278.8780341	159.859264	280.8743146	164.0538913	1
70	0	276.6743146	159.859264	278.8780341	164.0538913	1
71	3	305.6542536	163.5854836	306.1780341	164.170902	1
72	3	305.1542536	163.5854836	305.6542536	164.170902	1
73	3	304.6542536	163.5854836	305.1542536	164.170902	1
74	3	304.0711473	163.5854836	304.6542536	164.170902	1
75	0	301.8755951	162.1623639	304.0711473	164.170902	1
76	0	297.6729469	162.1623639	301.8755951	164.170902	1
77	1	306.1780341	162.1623639	308.2780341	164.183106	1
78	0	285.1754354	164.0538913	289.3780592	165.3694953	1
79	0	285.1754354	165.3694953	289.3780592	166.3613726	1
80	1	289.3780592	164.0538913	297.6881425	166.3625207	1
81	1	297.6739937	164.170902	301.8755951	166.3625207	1
82	1	301.8751615	164.170902	304.0711473	166.3625207	1
83	1	304.0711473	164.170902	306.0755951	166.3641421	1
84	1	306.0755951	164.170902	308.2780341	166.3641421	1
85	0	274.8360568	164.0538913	279.5896668	166.5122172	1
86	0	268.275	164.0538913	274.8360568	166.5122172	1
87	0	268.275	166.5122172	274.8360568	167.2361172	1
88	2	274.8360568	166.5122172	279.5896668	167.2361172	1
89	0	289.9361128	166.3625207	293.5980896	167.5597305	1
90	1	304.0780341	166.3641421	306.0755951	168.3617031	1
91	0	289.9361128	167.5597305	293.5770954	168.4612287	1
92	0	274.8360568	167.2361172	279.5896668	169.3575214	1
93	0	268.275	167.2361172	274.8360568	169.3575214	1
94	2	288.3938724	149.4104836	289.2243755	154.5202397	1
95	0	273.1232836	154.9645832	274.6349048	155.6336543	1
96	1	285.2295249	154.5202397	289.2243755	157.6818067	1
97	0	293.5770954	167.5597305	295.1826364	169.8470689	1
98	0	268.275	169.3575214	274.8360568	170.0814214	1
99	2	274.8360568	169.3575214	279.5896668	170.0814214	1
100	3	294.6818255	169.8470689	295.1826364	170.4567566	1
101	3	294.1656012	169.8470689	294.6818255	170.4567566	1
102	3	293.5770953	169.8470689	294.1656012	170.4567566	1
103	0	295.1826364	166.3625207	298.0106893	170.4567566	1
104	1	298.0106893	166.3625207	301.8751615	171.0617713	1
105	0	289.9361128	168.4612287	292.265664	172.5577393	1
106	0	292.265664	168.4612287	293.5770954	172.5577393	1
107	2	293.5770954	170.4567566	298.0106893	172.5577393	1
108	0	285.1754354	166.3625207	289.9361128	172.5577393	1
109	0	279.5896668	164.0538913	285.1754354	172.5577393	1
