1	0	592.3903358	16272.1217	1	6592.115204	19774.94397	1
1	1	1201.634951	19774.94397	1	6592.115204	23774.93334	1
1	2	1897.227144	23774.93334	1	6592.115204	27774.79295	1
1	3	592.7278597	34775.80535	1	6592.115204	40275.26909	1
1	4	6592.115204	16272.1217	1	7385.016815	18275.02034	1
1	5	6592.115204	19774.94397	1	8592.894447	21775.8982	1
1	6	6592.115204	21775.8982	1	8592.894447	25774.98378	1
1	7	6592.115204	18275.02034	1	8592.894447	19774.94397	1
1	8	7385.016815	16272.1217	1	8592.894447	18275.02034	1
1	9	6592.115204	36774.38743	1	10593.34333	40275.26909	1
1	10	6592.115204	25774.98378	1	10621.59237	29775.02034	1
1	11	6592.115204	29775.02034	1	10621.59237	32264.51665	1
1	12	6592.115204	32264.51665	1	10621.59237	34775.80535	1
1	13	6592.115204	34775.80535	1	10621.59237	36774.38743	1
1	14	8592.894447	16272.1217	1	11391.17031	17831.93562	1
1	15	10593.34333	29775.02034	1	12600.28305	37777.51534	1
1	16	11092.89445	21775.8982	1	12600.28305	23274.81593	1
1	17	8592.894447	21775.8982	1	11092.89445	23274.81593	1
1	18	8592.894447	23274.81593	1	12600.28305	25774.98378	1
1	19	10621.59237	25774.98378	1	12600.28305	27775.02034	1
1	20	10621.59237	27775.02034	1	12600.28305	29775.02034	1
1	21	592.7278597	40275.26909	1	12603.22955	46275.97822	1
1	22	12600.28305	34771.7122	1	14099.44239	36275.02034	1
1	23	12603.22955	44023.53535	1	16590.36868	46275.97822	1
1	24	14554.41518	41772.62351	1	16590.36868	44014.7917	1
1	25	12603.22955	41772.62351	1	14554.41518	44023.53535	1
1	26	14099.44239	34771.7122	1	16592.89445	37777.51534	1
1	27	12600.28305	36275.02034	1	14099.44239	37777.51534	1
1	28	12600.28305	31775.02034	1	16592.89445	34771.7122	1
1	29	12592.89445	17827.96415	1	16592.89445	19773.48538	1
1	30	8592.894447	17831.93562	1	12592.89445	19774.94397	1
1	31	15391.17031	16272.1217	1	16597.72551	17827.96415	1
1	32	12592.89445	16272.1217	1	15391.17031	17831.93562	1
1	33	11391.17031	16272.1217	1	12597.72551	17831.93562	1
1	34	8592.894447	19772.02679	1	16592.89445	21775.8982	1
1	35	16596.45697	34771.7122	1	17792.89445	36251.78935	1
1	36	16592.89445	24260.0179	1	17794.61859	25774.98378	1
1	37	12600.28305	21775.8982	1	16592.89445	25774.98378	1
1	38	12603.22955	40275.26909	1	18594.03626	41772.62351	1
1	39	16590.36868	41772.62351	1	18594.03626	44012.24713	1
1	40	16592.89445	31775.02034	1	19093.77164	33248.23844	1
1	41	16592.89445	36252.03675	1	19093.77164	37777.51534	1
1	42	17792.89445	33248.23844	1	19093.77164	34771.7122	1
1	43	16592.89445	33248.23844	1	17792.89445	34771.7122	1
1	44	17792.89445	34771.7122	1	19093.77164	36251.78935	1
1	45	16590.36868	44013.46242	1	20593.68397	46274.43223	1
1	46	12600.28305	37777.51534	1	20594.14445	40275.26909	1
1	47	10593.34333	37777.51534	1	12600.28305	40275.26909	1
1	48	19093.77164	35968.56142	1	20594.14445	37777.51534	1
1	49	18594.03626	40275.26909	1	20594.17781	44013.46242	1
1	50	19093.77164	31775.02034	1	20602.30593	34081.68103	1
