1	13	0	265	114	1
2	15	0	468	217	1
3	1	10	130	201	1
4	2	10	198	201	1
5	5	14	333	201	1
6	6	14	400	201	1
7	3	10	130	233	1
8	4	10	198	233	1
9	7	14	333	233	1
10	8	14	400	233	1
11	9	15	445	233	1
12	31	0	265	114	2
13	33	0	468	217	2
14	19	28	130	201	2
15	20	28	198	201	2
16	23	32	333	201	2
17	24	32	400	201	2
18	21	28	130	233	2
19	22	28	198	233	2
20	25	32	333	233	2
21	26	32	400	233	2
22	27	33	445	233	2
