0	112	111	274.8360568	171.3079109	1
1	112	99	271.4515473	170.0814214	1
2	99	94	271.4298982	169.3575214	1
3	111	110	279.5896668	171.2766681	1
4	94	93	274.8360568	168.26226	1
5	94	88	271.4465564	167.2361172	1
6	88	87	271.4388187	166.5122172	1
7	87	86	274.8360568	165.3203087	1
8	86	110	279.5896668	165.2794811	1
9	93	110	279.5896668	168.2875152	1
10	110	109	285.1754354	170.1046924	1
11	109	106	289.9361128	170.80969	1
12	107	92	292.854841	168.4612287	1
13	106	92	291.1444224	168.4612287	1
14	109	92	289.9361128	168.0641808	1
15	99	100	274.8360568	169.6815126	1
16	88	89	274.8360568	166.8896401	1
17	67	46	275.7061535	159.859264	1
18	43	46	274.6469464	159.3517332	1
19	42	46	274.6349048	158.4672547	1
20	46	45	276.7756528	158.9896312	1
21	71	45	277.243044	159.859264	1
22	46	34	276.4309728	157.9547344	1
23	33	34	275.8162322	157.5273482	1
24	32	33	274.6349048	157.6476147	1
25	34	20	276.3546656	156.4640713	1
26	32	26	273.3687015	157.2731127	1
27	32	25	273.8523371	157.2731127	1
28	32	24	274.3187398	157.2731127	1
29	54	96	273.3572328	155.6336543	1
30	22	96	273.8272231	155.6336543	1
31	21	96	274.3940818	155.6336543	1
32	96	20	274.6349048	155.2656354	1
33	53	36	276.7756528	151.9263784	1
34	52	36	276.7756528	149.7648017	1
35	36	7	277.9309723	149.4613926	1
36	121	7	276.7756528	148.1709859	1
37	7	120	277.5394314	147.3619517	1
38	7	5	278.8782941	148.5015116	1
39	121	120	276.7756528	144.9268091	1
40	5	119	279.287098	147.3619517	1
41	6	51	281.3355205	147.3617031	1
42	5	6	280.8751373	148.3878976	1
43	5	36	279.9910874	149.4598518	1
44	36	10	280.8751373	149.8550454	1
45	36	17	280.8751373	152.0115709	1
46	45	36	278.9262652	157.9647447	1
47	45	44	280.8743146	159.0084456	1
48	70	45	279.2154739	159.859264	1
49	69	44	281.3267152	159.859264	1
50	68	44	283.3693239	159.859264	1
51	44	47	285.1754354	158.8915872	1
52	40	27	281.236308	157.3629226	1
53	39	27	281.8112259	157.3629226	1
54	38	27	282.3001748	157.3629226	1
55	37	27	282.8133026	157.3629226	1
56	36	27	280.8751373	156.1850044	1
57	41	97	285.1783408	156.1826799	1
58	16	15	285.1783408	153.8193911	1
59	13	15	285.1783408	151.9773765	1
60	4	50	285.5551342	147.3619517	1
61	6	4	285.1783408	148.4721836	1
62	9	15	285.1783408	149.8234626	1
