0	1	28937.68146	14306.01927	29767.55951	14736.17031	1
1	1	28922.43755	14736.19517	29362.92536	14941.04836	1
2	1	29362.92536	14736.17031	29767.55951	14941.04836	1
3	1	28517.93146	14736.19517	28922.43755	14941.04836	1
4	1	27887.82941	14736.19517	28087.51373	14945.98518	1
5	1	28087.51373	14736.17031	28517.83408	14945.98518	1
6	0	27677.56528	14736.19517	27887.82941	14946.13926	1
7	0	29767.55951	14946.17031	29977.99661	15156.17031	1
8	0	28307.81889	14945.98518	28517.83408	15156.17031	1
9	0	28087.51373	14945.98518	28307.81889	15156.17031	1
10	0	30407.80341	14946.17031	30617.80341	15156.43297	1
11	1	29362.92536	14941.04836	29762.43755	15263.04091	1
12	0	28307.81889	15156.17031	28517.83408	15349.55387	1
13	0	29767.55951	15156.17031	29977.99661	15366.17031	1
14	1	28522.95249	14941.04836	28839.38724	15452.02397	1
15	0	28307.81889	15349.55387	28517.83408	15576.11005	1
16	0	28087.51373	15156.17031	28307.81889	15576.11005	1
17	0	29767.55951	15366.17031	29977.99661	15576.17031	1
18	0	30407.80341	15156.43297	30617.80341	15576.43297	1
19	0	27463.49048	15496.45832	27677.56528	15646.40713	1
20	0	27412.20641	15563.36543	27463.49048	15646.40713	1
21	0	27360.9869	15563.36543	27412.20641	15646.40713	1
22	0	28922.43755	14941.04836	29362.92536	15702.00065	1
23	0	27412.20641	15646.40713	27463.49048	15727.31127	1
24	0	27360.9869	15646.40713	27412.20641	15727.31127	1
25	0	27312.32836	15646.40713	27360.9869	15727.31127	1
26	0	28087.51373	15576.11005	28307.81889	15736.29226	1
27	1	29446.00281	15263.04091	29767.55951	15768.18067	1
28	3	29223.47676	15703.51086	29362.92536	15770.64675	1
29	0	29061.91329	15703.51086	29223.47676	15770.64675	1
30	3	28922.43755	15703.51086	29061.91329	15770.64675	1
31	0	27312.32836	15727.31127	27463.49048	15795.47344	1
32	0	27463.49048	15646.40713	27581.62322	15795.47344	1
33	0	27581.62322	15646.40713	27677.56528	15795.47344	1
34	0	29767.55951	15576.17031	29977.99661	15796.41421	1
35	1	27677.56528	14946.13926	28087.51373	15796.47447	1
36	3	28255.42536	15736.29226	28307.81889	15796.47447	1
37	3	28205.42536	15736.29226	28255.42536	15796.47447	1
38	3	28155.42536	15736.29226	28205.42536	15796.47447	1
39	3	28087.51373	15736.29226	28155.42536	15796.47447	1
40	0	28307.81889	15576.11005	28517.83408	15796.47447	1
41	3	27347.43755	15795.47344	27463.49048	15891.17031	1
42	3	27347.43755	15891.17031	27464.69464	15985.81	1
43	1	28087.43146	15796.47447	28517.54354	15985.9264	1
44	1	27677.56528	15796.47447	28087.43146	15985.9264	1
45	1	27463.49048	15795.47344	27677.56528	15985.9264	1
46	1	28517.54354	15770.64675	28922.43755	15996.17031	1
47	0	28727.80341	14306.01927	28937.68146	14526.17031	1
48	0	28727.80341	14526.17031	28937.68146	14736.19517	1
49	0	28517.93146	14305.9264	28727.80341	14736.19517	1
50	0	28097.93146	14305.9264	28517.93146	14736.19517	1
51	0	27258.0044	14946.13926	27677.56528	15156.42016	1
52	0	27258.0044	15156.42016	27677.56528	15496.45832	1
53	0	27312.32836	15563.36543	27360.9869	15646.40713	1
54	0	27258.0044	15795.47344	27347.43755	15985.81	1
55	1	28922.43755	15770.64675	29362.92536	15996.17031	1
56	1	29362.92536	15770.64675	29767.55951	15996.17031	1
57	0	30407.80341	15576.43297	30617.80341	15996.17031	1
58	0	29977.99661	14946.17031	30407.80341	15996.17031	1
59	0	29767.55951	15796.41421	29977.99661	15996.17031	1
60	1	29767.55951	15996.17031	30617.80341	16216.23639	1
61	1	30617.80341	15996.17031	30827.80341	16216.23639	1
62	0	30407.11473	16216.23639	30617.80341	16358.54836	1
63	1	29362.92536	15996.17031	29767.55951	16405.38913	1
64	1	28922.43755	15996.17031	29362.92536	16405.38913	1
65	1	28517.54354	15996.17031	28922.43755	16405.38913	1
66	2	27258.0044	15985.9264	27667.43146	16405.38913	1
67	0	28307.80341	15985.9264	28517.54354	16405.38913	1
68	0	28087.43146	15985.9264	28307.80341	16405.38913	1
69	0	27887.80341	15985.9264	28087.43146	16405.38913	1
70	0	27667.43146	15985.9264	27887.80341	16405.38913	1
71	3	30565.42536	16358.54836	30617.80341	16417.0902	1
72	3	30515.42536	16358.54836	30565.42536	16417.0902	1
73	3	30465.42536	16358.54836	30515.42536	16417.0902	1
74	3	30407.11473	16358.54836	30465.42536	16417.0902	1
75	0	30187.55951	16216.23639	30407.11473	16417.0902	1
76	0	29767.29469	16216.23639	30187.55951	16417.0902	1
77	1	30617.80341	16216.23639	30827.80341	16418.3106	1
78	0	28517.54354	16405.38913	28937.80592	16536.94953	1
79	0	28517.54354	16536.94953	28937.80592	16636.13726	1
80	1	28937.80592	16405.38913	29768.81425	16636.25207	1
81	1	29767.39937	16417.0902	30187.55951	16636.25207	1
82	1	30187.51615	16417.0902	30407.11473	16636.25207	1
83	1	30407.11473	16417.0902	30607.55951	16636.41421	1
84	1	30607.55951	16417.0902	30827.80341	16636.41421	1
85	0	27483.60568	16405.38913	27958.96668	16651.22172	1
86	0	26827.5	16405.38913	27483.60568	16651.22172	1
87	0	26827.5	16651.22172	27483.60568	16723.61172	1
88	2	27483.60568	16651.22172	27958.96668	16723.61172	1
89	0	28993.61128	16636.25207	29359.80896	16755.97305	1
90	1	30407.80341	16636.41421	30607.55951	16836.17031	1
91	0	28993.61128	16755.97305	29357.70954	16846.12287	1
92	0	27483.60568	16723.61172	27958.96668	16935.75214	1
93	0	26827.5	16723.61172	27483.60568	16935.75214	1
94	2	28839.38724	14941.04836	28922.43755	15452.02397	1
95	0	27312.32836	15496.45832	27463.49048	15563.36543	1
96	1	28522.95249	15452.02397	28922.43755	15768.18067	1
97	0	29357.70954	16755.97305	29518.26364	16984.70689	1
98	0	26827.5	16935.75214	27483.60568	17008.14214	1
99	2	27483.60568	16935.75214	27958.96668	17008.14214	1
100	3	29468.18255	16984.70689	29518.26364	17045.67566	1
101	3	29416.56012	16984.70689	29468.18255	17045.67566	1
102	3	29357.70953	16984.70689	29416.56012	17045.67566	1
103	0	29518.26364	16636.25207	29801.06893	17045.67566	1
104	1	29801.06893	16636.25207	30187.51615	17106.17713	1
105	0	28993.61128	16846.12287	29226.5664	17255.77393	1
106	0	29226.5664	16846.12287	29357.70954	17255.77393	1
107	2	29357.70954	17045.67566	29801.06893	17255.77393	1
108	0	28517.54354	16636.25207	28993.61128	17255.77393	1
